PIDN,Ca,P,pH,SOC,Sand
KmbAyTcE,-0.2453165985902099,-0.17071770802753622,-0.10280136817820279,-0.4130075842892322,-0.3500373777298295
KnNyl3rV,-0.22481495463151308,-0.050921016687631056,0.32010128608948557,-0.45345855431289417,0.3148269846145012
Kp2DG8TZ,-0.19779315278493034,0.1649115901598608,0.561791119769726,-0.5582592589533036,0.3760841446568702
KqQtKWs5,-0.3271508149578506,-0.11705908892524823,0.56795332700862,-0.5326159945529296,0.8439838265339471
Ku27g63R,2.4595313101791674,0.8000072147482433,1.8242794399897966,1.5361234698841237,-0.7001003894286246
L2aTVqDq,-0.3639031858482344,-0.10553967246468675,-0.871495335818955,0.6127902839912958,-0.4742033886824939
L5jvq6G4,-0.3147699804266363,-0.06706153501783035,0.4136427055804508,-0.5504028495340265,0.9527160100604692
L91hYVQl,-0.2528097111331071,-0.105371995346502,0.285738967140092,-0.6326008171031379,0.3500201139619239
LINAMlbA,-0.3761523589537637,0.007123459459048865,-0.42788314730585947,0.006225908243317896,0.2017229088071071
LJoUNXSx,-0.4232807788624673,-0.2512787104560703,-1.0482489086267497,0.27678931062619266,-0.29749601634639933
LLtSiyWD,-0.3737989985395113,-0.3119190012310193,-0.15361522599071173,-0.6463322660787292,-0.20181774067265848
LQJtV8kn,-0.04685516392754549,-0.15947656149189918,-0.11550414268624909,-0.3549604235363228,-0.7112069530179103
LW9uddw7,-0.3937086160905316,0.029239519082350975,-1.07670902480022,0.9325254400003165,-0.9142540286504706
LZ6sdBTR,0.6822008462298497,0.9915496530307378,1.1942076867105629,0.9521417923559444,-0.6323893069150849
La2Vhnne,0.08263103739148583,0.12704371668538755,0.07168295556580928,0.3922212483233148,-0.3024867594559171
LaUWSq9B,0.05081437609917509,-0.0774624382330048,0.15998823415723679,0.560588316178302,-1.1255397869281978
Lk4SfkPQ,-0.34022633652280054,-0.19395970720112124,-0.3736384085653421,0.8343472153876967,-1.068706641342908
LllC836d,-0.4432244357405731,-0.1393782378112931,-0.9586060275711895,-0.0816275905669132,-0.18613587651178332
LuGiGeWN,-0.4142417388707517,-0.16924174518848947,-0.4869865399705659,-0.3867068898623671,0.09822965589705263
LzcyHcWa,-0.4348544804300682,-0.0832321326008716,-0.3068113620735919,-0.5446884978900493,0.8536575752452529
M7veP0H4,-0.3465782237039675,-0.17153747744853262,0.003393198167258056,-0.393636798673375,0.6860158751467964
MB8aaJUc,-0.35288535761819373,-0.16039260649167322,-0.6759753110151595,0.31627942754932087,0.03111882380266036
MDpe2zuy,-0.4135478030428618,-0.06315200050901555,-0.4317897569145331,-0.39380449072498197,-0.6024741769354808
MEzdmEIU,-0.4235269562484574,-0.12949607312044784,-0.3533693922593787,-0.4226923788249961,0.04668800041959051
MVnhtivm,-0.36808361080680085,-0.22512085198527707,-0.7931594731835193,-0.04826365416068418,-0.35439459505097815
MYU7WDis,-0.09888296790389789,0.3563027308009456,0.5523468023516823,-0.6636936963704726,0.24924785323952922
MZFqh6yw,0.8056513226013611,0.3292276127978884,1.9596223042526606,-0.5341806924443858,-0.056921315403170906
Mdgy4SsO,0.33030474626731965,1.050208342944997,0.09861797709063225,1.5067403286205354,-0.9083186859133839
Mj8awnzy,-0.3147567023612386,-0.09994833034052669,0.4196641476040176,-0.4933443328065505,0.8818171133819548
MpFPbUJy,1.2485630451613488,2.9570863127302163,1.6380134277309377,1.3747937968984822,-0.8084408230313439
Mqk7MFBM,-0.3514702373759785,-0.22125390330192052,0.18358329116868788,-0.4125359496714847,0.5260117600850257
Mqs2t1Eo,-0.31908221396673947,0.03135188381852157,-0.4824416482644409,-0.15267070021133464,-0.5470112663777351
Mv3jFVxp,-0.3863494947604845,-0.18171497746174958,-0.4854109692719063,-0.3506054614951462,-0.07160346383771636
MxODTXvA,1.4337981704049545,0.16372885920158883,0.8363596182832254,-0.0281672388439415,-0.25470639405914247
N46PbpPM,-0.4142920677099065,-0.21365259546947127,0.09771338861648704,-0.7314767094433711,0.8174104427017219
N5S5F9Gk,-0.42746179160883957,-0.15869817667631103,-0.28402017884828373,-0.1290792245973471,0.3782234018342118
NLDg5fqw,0.5587890504158117,-0.0466511627667803,1.142203135048913,0.08248558582701054,0.28770722428784534
NOho2ZiM,1.2774290767278853,-0.19414424564452587,1.7363438836336977,0.6584523540745444,-0.7461182361262826
NUuY7PFU,1.032557717657693,0.21505575117146705,1.7540753073967357,1.0754917381226792,-0.7425558321149478
NV1e8AEO,-0.44361697077355144,-0.08979578000079509,-0.18324462335874492,-0.4730816775570908,0.878375634313079
NZLXROKC,0.10837633705361384,-0.22153140758556675,0.20642380698204468,0.1785921396131975,-0.5545281656616851
NaJo7C6o,0.10034220314250496,-0.03154975366960629,0.5849372631962949,-0.16048256512564293,-0.4668780617898126
NgsyGkrO,0.07642211922079457,-0.02955544779411981,-0.019922009934936334,0.5350804136759811,-0.8462077622672831
NjOx4Zpo,-0.36056550970525786,0.0034817773115730687,-0.9894139241323466,1.0419478617931888,-1.0564026335770773
NmQoI7x0,1.0133854113653653,-0.14489950594474377,1.4323167894179443,-0.2755368595847315,-0.8747634989175809
No4wkdLS,-0.28770725578325124,-0.20479184927577848,0.617881519349867,-0.5465291060589139,0.4496793823368441
NouMwhOf,-0.05000029430136049,-0.1786316644521303,-0.09565837522623973,0.06309331930069596,-0.705079815852327
O6YAWd8C,0.24890553517466038,-0.23793712693260305,0.13324813585849987,-0.3558203970336834,-0.4197466879872507
OAXVphSh,0.27633289968598596,0.09418212380949545,0.5903786353786947,0.05048313378747881,-0.55678943411763
OJBBhb6Q,-0.37853469243247007,-0.15714764292750047,0.06128143334736372,-0.6431126403427436,1.3581121283065718
OSIQXImL,0.1322582637257901,-0.23380968616732953,-0.050632573671849694,-0.1966448713806448,-0.8743102545971747
OUUFc5Zz,-0.4467126401615192,-0.19437498548078236,-0.37316143542808283,-0.6267339129764882,0.5648023650415722
OVk1lquT,0.16563331817931323,0.4469100868220176,0.1850064737932999,1.4738611030385713,-0.5876736300688615
OXdRxjzz,-0.3732704553145298,-0.2528937131413884,-0.9638513837706572,0.08742660167831011,-0.5208441220206353
OXxW2ekf,-0.29134370435101703,0.05766464670829406,-0.4659216016498052,-0.4502012989723332,-0.37272199540627887
OXz5OpqR,-0.02178515515214352,0.42320073379147544,0.22674077427857714,-0.03964704550758056,-0.3906145981511299
OcBFW1AX,-0.38012308704776304,-0.10243074711849377,-0.24721549244876692,-0.09866555037100072,0.03625506143532863
Of9V2rpt,-0.21015583746997513,-0.1735114398835323,0.3392552806335445,0.05439716213747364,-0.3013646392224314
OfLxPhbG,-0.04664287872170031,0.007805892619708761,-0.13138507397472746,-0.17505327696839618,0.3864792273779933
Ojx2vi48,-0.3117820832344995,-0.226465064647241,0.2173198379511562,-0.5765886911473909,0.9514481716920374
P3M32iuT,-0.31800808849416917,-0.050433033143139315,0.09992911545838089,-0.5236372921248162,1.0846381828926892
P7olVzrO,-0.4232938104956665,-0.20385344334131933,-0.4914456490648604,-0.4499117833466622,-0.22616209315696267
PAPHErnv,-0.45550651226269734,-0.237634263708674,-1.069467100516258,0.15848290348366678,-0.38144324907420396
PBjEtfXb,-0.3487626336972475,0.032343119498525544,0.025968622973942444,-0.5631795354317386,0.6003288917826204
PZGpoBBj,1.3195431920994773,0.7692032198819085,1.5008830858217213,-0.14019444930371644,-0.6589265103566219
Pc2RrxXS,-0.05117562887593949,-0.3263696650816068,-0.09679579138897662,-0.24502575895206877,-0.4968144770509641
PcHQ4FOu,-0.3714559679849209,-0.13160343275971104,-0.3064084718117703,0.14814171073399007,-0.6058443559185273
PeNyTOVN,-0.26567913851012515,-0.10593784310137531,-0.05306253393694131,-0.37406182863845944,-0.0835987089040076
PhUPSU53,-0.34329309438132294,-0.032098104974278945,-0.5566973108160032,-0.11300096896183524,-0.5279550080519528
PmUNeV2O,-0.29151911597734304,-0.2261345349218188,0.3982785084698881,-0.6347300145419994,0.6483748476572103
PoDJ0uvK,0.6904361699675122,0.745814454442206,1.6064337236106752,1.0448002912167424,-0.6249101845112806
PsUJdJdg,-0.21380949544077318,-0.23474404826106643,-0.1774301341333364,0.26789145151806043,-0.4822568489827551
Q3xLFx1f,-0.32221392261384296,-0.13169730512070552,-1.0696340812030507,-0.026122919262874435,-0.11118031706050617
QBGxCvdM,-0.03515927976277838,-0.2618285761936497,0.0026613919069372162,-0.28702421464690614,-0.4849783744218626
QCEPyu6L,-0.398340659946467,-0.252445202466943,-0.8972145857148857,0.1500531318683031,-0.67283980243814
QEfwec4s,2.781526937896304,0.27458115821177576,1.8709118419529664,1.855401038809321,-0.5848373343882206
QZ87Nnr3,-0.3829378916018759,-0.22650601624526584,-0.059061377027106544,-0.6184570220474701,0.6576428605206348
QlyGN9jv,-0.4296513783979083,-0.021367632156491366,-0.3366447510763056,-0.49336831469837783,0.7451497392298387
QqgWE1ny,-0.296813926877549,0.23746255295717744,-0.3188314569272682,0.4137829095354198,-0.469480257288725
QrjjBpZd,-0.36190069118397616,1.0297127790015665,-1.0726080430301612,0.7858220007993845,-0.727101351912422
QsaBiX7V,-0.29256880451544026,-0.07195218879335501,-0.21539687605115718,-0.12012906681675949,-0.4525431370604033
QtBKJuZk,-0.23288336790887057,-0.29801111873558933,-0.12432269373548088,-0.41890324004692103,-0.32274725068773596
QtPRO8OJ,-0.43716373937771663,-0.2751195618573548,-0.6008517888779233,-0.6246268409378017,0.3703464691055423
R8XcsFnp,-0.29517091934277695,0.6998181163105275,0.2171302997208502,0.05306788635723467,0.42240095288720236
RROfRt9z,-0.011236133988485417,-0.12744881057310525,0.03524919289055672,0.41818988294827314,-0.7900233181051161
RTcbiDGq,-0.35021989331052816,-0.33291551964425153,-0.25788881881072445,-0.3477257681650072,-0.2130835312295506
RVidM9g0,-0.16809438938419188,0.3184017657302316,1.3087352146186455,-0.6513153625027117,0.5458053014076029
RZnQSH19,-0.44221305456126553,-0.18065354006641826,0.39029904963869866,-0.5614439646131035,0.770175618190205
Rc4UK7fT,-0.41257231160094565,-0.1363106277044598,-0.6063989414654537,-0.001670726607562482,-0.016139478111484556
RcKBKh6B,-0.40524901025179366,-0.07376942778222009,-0.5426183811132526,-0.4631411727060887,0.5383023854132144
ReM5kDa5,0.06087827316573188,-0.13502774400178963,-0.06648156235904101,-0.2645969075552802,-0.5496894751983977
RfntsotG,-0.4316912405002751,-0.2503565615509536,-0.09558411872837869,-0.7292967338426922,0.6877099716761667
RiXMlzXD,-0.2659813168421143,-0.3339686895716946,-0.1813924200738673,-0.5709756871243618,-0.5704835549309365
Rik83O3m,-0.351400651976909,-0.1942840215005719,-0.3558456878750237,-0.35411985099558024,-0.07039044509587536
S3PCzDzO,0.0030972170138074606,-0.2718150503280891,0.6059028762474463,-0.42763972819422574,-0.4488814825105439
S77BviOJ,-0.3670944618124468,-0.05949645380667658,-0.21094647019989549,0.295994940487642,-0.6714723487042877
SDdvtktF,-0.30876497579145423,-0.21783614847310062,-1.0200845335348092,0.07774859262090533,-0.2899954629718646
SHs1AyfM,-0.278789422868254,-0.11173585659047673,-0.29528061777432674,-0.28233422819368403,0.6010571214718946
SO4zQy9k,-0.43184897621162016,-0.0677398008845436,-0.24376061123435064,-0.5233763592560339,0.5703135569511282
SOOBCoiG,-0.4381706033025317,0.010100642763248614,0.18998548544244392,-0.5948604691421479,0.7004878398315333
SXkkPB7A,-0.4580131163310539,0.2790232831506414,-0.06145557644952599,-0.4760838349911321,0.9268490311026383
Sa93dGqq,-0.3729418146936808,-0.0024841834637433667,-0.28225551621565215,0.32949018934837837,0.4164287003447976
SonIG72a,-0.42191312482535004,0.07958695095937443,-0.2918514904908536,-0.45956520578001653,0.8012107140412289
Suf6hIBc,-0.4369838256128111,-0.13193655517207392,-0.22043181889709498,-0.5430467492349463,0.7703232415136491
Sx2JeSRz,0.038015458264526014,-0.10162305123772841,0.30132235298672355,0.17811222625509435,-0.1592221861672266
T1Tlftr4,-0.34813000545201767,0.2815460305895263,-0.10760773378917259,-0.621330452306417,0.49355469239995686
T7ulR4ci,-0.3476340212797722,-0.22142129482274722,0.3476061208817491,-0.6564309701122047,0.8693630151816021
TA1NB3Br,-0.4269284892360074,-0.11927456282694432,-0.28954797293252704,-0.5419491133942554,0.8050797802859597
TFZUskaK,-0.052032755597232444,-0.17114587923602817,-0.2218032087287869,-0.3082948009168025,-0.9866803946805196
TNL8HGWZ,-0.08378079840350461,-0.2315014914340103,-0.14619589078993225,-0.18205177833577235,-0.48573339783204195
TZ8z1GSF,-0.3664257180070594,-0.27998157447254124,-0.8411068162286135,-0.33882426760102646,-0.4731594186860828
TqhRvkJJ,1.0058998277813174,-0.20387799943650758,1.23010584768468,-0.31434443498006953,-0.9934956487931795
TtJCUiY4,-0.42331548973879923,0.6687086482013637,-0.17396908237602282,-0.47030216507811323,0.7271377093235855
TwDq0lua,0.1628318138056894,1.6079802163994685,0.24093210910697224,-0.09387358419247666,-0.7803245494244923
Tzyf02sI,-0.019468766147267794,0.021527014733466264,1.0684855086289107,-0.4437819332563053,0.3263040755096338
U3yI6ZS5,1.530912556746867,-0.14915980386547323,1.8815169536700511,1.4212516357903704,-0.7822039579227108
UBLnXZAN,-0.37480800917778373,0.27481379366173625,-1.0007358858705435,1.847034934290345,-0.5918304247214949
UBWDzleg,-0.32406893241334117,-0.15393233206064533,-0.2660850508310037,0.33701433282948956,-0.47242070459003677
UBqkX6SY,1.1547621077830608,0.7206231489466558,1.9626496961354143,0.28516114187272057,-0.5960118990219815
UCIAi1Aj,-0.09483466745558174,-0.2562513202583472,-0.16593959616148912,0.1021545965227538,-0.4558423315257981
UPbXGvCS,-0.004697917300307641,-0.2873286727503203,-0.0011821002575410676,-0.3317173489999605,-0.6043532775654388
UeWm1l9F,-0.3627459065202867,-0.058007277161611255,-0.7611597942717888,0.7522052315910898,-0.18443602196259096
UhucscY7,-0.2447296244106338,-0.19544910031423002,-0.893412814960579,-0.17295920342763027,-0.20396696165587858
Uri1SvHV,-0.035545866874828455,-0.2297023123115579,-0.11267465084003948,-0.08191648747256171,-0.5625825050772779
UzxipGJS,-0.40835714719198324,-0.23334143972987964,-0.15316106969274337,-0.48634440646604593,0.40848858174539904
V74zfaAQ,0.006915735870412253,-0.15700972358818174,0.16915721687701132,-0.35152412631037394,-0.5295080189754754
VBPxBLTh,0.8132051824771136,-0.06905894147158836,1.203782685109516,0.6387854846446843,-0.9354772421578776
VLG7CXYS,-0.40698168581524913,-0.11733932951070106,-0.23870125792426852,-0.3678211250524559,0.43302505686647985
VNk52SpF,-0.39935886980276103,0.018814326122403625,-1.0447503062526513,1.824100319523704,-0.8791068135259188
VOREKsok,-0.46405874262362423,-0.03369915486821637,-0.27317043744842456,-0.7279522808860027,0.9206435780760305
VRhTr5pX,-0.33349194072365024,-0.2986952124255087,-0.06995312267679753,-0.6693625698551017,0.2053116076444092
VTcG4Kcw,-0.3233114578542103,0.24195844759003138,-0.1387148833593404,-0.42811190830693874,0.43753872640416874
VeKiWSbS,-0.4125447220078542,-0.17241631871844842,-0.185835050887069,-0.5562971782427787,0.7288859814926713
VnU8nJHU,-0.37942416932866024,0.033034603518404884,-0.26615912182533596,-0.2196454869017309,-0.20834476053468853
VueNCxYv,-0.29257657582762664,-0.09884133988941349,-0.567234969721083,-0.05789775858203019,-0.02732792682481313
VxuQTRUl,-0.32818574607673695,-0.22065390717097078,-0.34462690039040345,-0.23856450341291882,-0.5478735755916878
W5lgaocA,0.44268893556448896,0.4787538601058186,1.8730605993321439,-0.34115385800247316,-0.04699320937251911
W5mMq9Ef,-0.3818621773100471,-0.06695571245246593,-0.695923169190721,0.23312719729236656,0.0622260288362561
WDhNqFpS,0.004278244663778751,-0.08348654827498982,-0.154023564302993,0.18409579899734713,-1.0426874688735501
WE6n1kZi,-0.4472199164057146,-0.16009184777497545,-0.9978217908274545,0.7123251225481648,-0.4715462642792139
WFk6r3vA,-0.42424256725724807,-0.1622445824567659,-0.46514585356032156,-0.23251749354191106,-0.027534348519512735
WFyIrsUR,-0.3390302668840251,0.14024190228835184,-1.005751300506566,2.3633401311055917,-0.7178008222721768
WG6ZAsqR,-0.4549206946037439,-0.14243664722705587,-0.45900274098211663,-0.6785053851817935,0.9169481976141178
WMq3CZQk,-0.3686281925482451,-0.26226146516335985,-1.0329485431736958,0.5907971306371506,-1.0788956023324443
WRskmGjh,-0.41276391281323976,-0.08473372621959217,-0.5112451628812301,-0.47048699049110865,-0.4136855664680713
WXijSglj,-0.34264694216856606,1.1692051819582905,-0.937652706304406,-0.13939883290466493,-0.31931696495655304
Wc0stQgu,-0.3824482614508591,-0.28512560379537977,-0.9784274299710166,0.10966408462145524,-0.5203526444400354
WewoSCUB,-0.32463491662677496,-0.08306400772519992,0.33006207145395194,-0.6104515983149111,0.8301014000433508
WuHuhHWJ,-0.390472171179568,-0.2021642961300493,0.37680982056829265,-0.6764761226596794,1.0970011047297639
Wv7EBtZb,0.4317491166387812,0.12908407238294098,1.5978172023131296,-0.09205230114818157,-0.7429387890899412
WyPlxDn0,-0.3819269494054138,0.03772104180625441,-0.15182314366291566,-0.5204939468223161,0.714105261398125
X3WqoSNN,1.5198162323890174,0.7272225443434681,1.6433992830264348,0.37277064737894855,-0.9082557484116708
XDhyP9KB,-0.41934968833945435,-0.17248117202796037,-0.5079209518829783,-0.11641189627348365,-0.3600890814672117
XQxhDRMG,-0.3892832541213383,-0.05224174289377311,-0.4309693063453849,0.048575663445473684,0.24679831291435847
XjLNAwxW,-0.06715919558335316,-0.27863173760260596,-0.24791729270448407,-0.33043347872480355,-0.8412678596981652
XjfVQbXd,0.28384303480593576,0.7617003760936626,1.037093266237834,-0.3468353801454935,-0.5911562525707932
Xovczbf6,-0.46477861472977855,-0.15021068772737628,-0.5076724721793088,-0.7437463296032375,0.9234877184005406
Y8H4onBf,-0.27919895365507963,0.10133918702558332,0.49016764557792164,-0.4681206994143995,0.7961935787290969
Y8YgzSZ9,0.8705512135669734,0.181976842880335,1.7406628108269957,0.3862565862056615,-0.19929482248293243
YC4PNV20,-0.3625995253820241,0.10726084643372374,-0.09776109140647236,-0.5586877077020749,0.37490492560374167
YDHSCRdd,3.2852170758827732,0.8225995241219307,1.8711713711084155,2.176138093234667,-0.7098997756682212
YIJ87aME,-0.1280656560773482,-0.10498788405813934,0.18157528912875448,-0.054930217044003096,-0.1600361229393639
YKvT4dFv,-0.4448675478698502,0.24520375540777056,-0.706021406050014,-0.4036613509173621,0.2674468530302777
YNebALR2,-0.4161249192350849,-0.1593543758549694,-0.582582946076541,-0.14311369264058982,-0.034145229371627686
YNrnqFyb,-0.1750613709755185,0.008581109207053256,-0.08626078283516626,-0.3226111915976795,-0.2785315338608555
YUZ4lR3m,-0.3957665673866011,-0.1318103500847836,-0.6755349669427484,-0.42438251085040757,0.4171546800781385
YYLvjoVC,0.15031115659141453,0.07249503224745074,0.39882644024630465,-0.04530184664071855,-0.4298005965929675
Yb8OtMb2,0.03264980314283068,-0.19788922207898604,0.11436867804347005,0.20895430622946753,-0.49721299967727517
Ycg4lTYw,-0.314770749346462,-0.103231561107229,-0.8997328623539401,1.2048952689494767,-0.7439987065671698
Yfk6tekH,0.019626324795422905,0.6171023420398541,1.410177714923627,-0.23505712956791425,-0.42399639855124377
YoSfgmR6,-0.4390551769851762,-0.20940075837629663,-0.7773371527863496,-0.053872622285014854,-0.6453475899386308
YpzFvexy,-0.39537194576327195,-0.29262474449654086,-0.8300621952564897,-0.08793400801322214,-0.5251092752917085
Yxqppfa3,0.03421031460977351,-0.20551781162415442,-0.028006662980162203,0.4999573591485825,-0.8381731117653983
Z16jTUvP,-0.2697124793153038,0.3022795697977119,-0.5074601582182465,0.007740787231713123,-0.26401628106127256
Z2BdCCbJ,-0.43310003988146356,-0.04269808030789792,-0.35658279244075275,-0.5123638764666019,0.8448345195886532
Z2JJMM6V,-0.31430183220255076,-0.07060168432641489,-0.6622304766534539,0.011707827869236975,-0.25572251887059516
Z5jE1OB5,-0.3449354921907169,-0.18443790753173206,-0.24470982634768446,-0.4310633173603638,-0.009471810268346443
ZFsIqYxA,-0.41928061346870743,-0.1969114151468149,-0.628551934742056,-0.2661010987245817,-0.3632579441874259
ZHDVsoRh,-0.3128003626495447,-0.21385457247218434,-0.6843216125133254,-0.059235797095030386,-0.6283658716948941
ZSmfu2Fc,-0.44568158413240105,-0.1392177243037821,-0.6807568296722498,-0.13086403227007287,0.20786457994484592
ZU8YXF3H,-0.47792089213252,-0.0033031715265433603,-0.2685571925302535,-0.6740342964987731,0.9002429630005758
ZXKaNy6Z,-0.24015022649597292,-0.2020602157009366,-0.5495506710312232,-0.41886610249497097,0.8681034937602464
ZbYLo0zK,-0.2090124435587034,-0.3175460362002747,0.17769179123977302,-0.434427270344259,-0.03678757647876096
ZedN8Gcn,-0.23756940568421606,-0.23079865277785566,-0.3849923526661515,-0.26115103071305773,-0.5402536438156917
ZgD4Dau6,-0.2534867360814491,-0.29238425036515053,-0.12007454214148322,-0.5172298233537856,-0.7251693864185631
Zgzf79LA,-0.33274894664903604,-0.18096511951659483,0.48099029474365473,-0.5230337644870071,0.6628726504344722
ZjqzxDOF,0.3135163199841179,0.7948120078798878,1.5872420231134101,-0.4043929004936054,-0.5725964264799853
ZsZ5aDpq,0.0869903462879356,0.40963930483025984,0.11235229340495115,1.3010366646590856,-1.0462292963104602
ZtyqE7If,0.17559980722121746,-0.23129730515946767,-0.04212887820792667,0.1450319755425127,-0.6382512321915229
ZvUgz01f,-0.3098833624980816,-0.08819300586140902,-0.23493848648439503,-0.6420821710786723,0.3881044404591762
ZwrhgdQV,0.1067474993634207,-0.1445406332362476,0.1766594491631652,0.5355548330600276,-0.47156106440636897
a7bhJGBU,1.1331903649199115,-0.21699241720600618,1.594125836580983,0.9027915041381813,-0.9408129536905695
aHpv6KzP,2.04059963324851,-0.1666541300653595,1.5583878267559976,1.0468913640631836,-0.923012941258376
aINzEBVN,-0.16070742888607967,-0.209265832998708,0.6303640843907621,-0.5199523578579984,-0.1650423444167758
aP9EtTGF,2.3403603222117884,0.3134517456975829,2.0480062484003922,0.20789416586929416,-0.6293580126702927
aV6EhtSL,-0.3520739897169615,-0.17287857314250563,-0.3568681516177439,-0.5236773921740588,-0.5035509057658026
aVZsXKoH,1.3133806717971492,0.6002628783072392,2.027110600047087,-0.22470087894486393,-0.7005907024543031
aYVnVJvc,0.15055530860280375,0.20769661144803092,0.08916104734575908,0.11867187806106597,-0.5142908997749692
abCzN1zx,-0.3761698399093595,-0.2273530015830371,-0.9435478449037091,0.510398559644698,-0.6157302659292315
ae7sMiB4,-0.056721683184710964,-0.13316236468435563,-0.04402332121905352,-0.12871319014817018,-0.3908930846417277
afsVuCGV,-0.34423808533559375,-0.14379274835908903,-0.47236582107521324,0.33999755474836746,0.08934702804566891
aiwBQETI,-0.0011889537837534226,-0.23752228960972344,0.19048106531992282,0.053844245456163335,-0.4921810127731383
aiyli4EI,0.9306212830262064,0.8015746923728547,1.6964935312782956,0.30133751779452206,-0.6142928211404468
apJ7NmzD,0.9353011717830124,0.5671270656389327,1.9003702154913824,0.02552559066120078,-0.5838338391387471
atVjNMtQ,-0.38906378767260974,-0.12982830507695792,-1.1245008805392855,2.480165697541905,-0.916703485319953
b5GirVGV,-0.4337084634883692,-0.15246989346150733,-0.06424965200760745,-0.6792734886248404,0.5013662709644088
b9SpMjNB,-0.2394203684797574,0.2800175337665074,-0.13354985761793942,-0.3107915496845241,0.4203285062890719
bAFs37yy,-0.4655958157983127,-0.1311897493501563,-0.35881921381843257,-0.6440153625066413,0.9710572494929256
bDia1hHV,-0.02731168875001141,-0.12354149582734221,-0.17177042730147374,0.23899167466718105,-0.7716817217378248
bFkv5Mtr,0.03906839532796863,-0.16434360400445333,0.38454837907959427,0.07690694030690513,-0.1912230575005854
bHe2IXgA,-0.4038565709199558,0.24527216869956756,-1.1660683700824865,2.1084011716700086,-0.9477548711004595
bWX3vUm5,0.2618684674915608,-0.111520723608399,-0.03925157515034676,0.15179833316758987,-0.3344520059644124
bat8tcGs,-0.0442896306056122,-0.3122140444414074,-0.281590203097685,0.32949284638429405,-1.16215289677679
bfjej4wu,-0.29934807628526633,-0.16433469212113228,-0.20009542948802544,0.10576849928642149,-0.7231836140864852
bh04YDiP,-0.3352684159877285,-0.20821194965687043,-0.6845565956871889,0.10760514260447146,-0.39579962692304366
c110Fdc8,-0.3813986023582901,-0.24673999915845277,-0.24219399833969674,-0.6232181031013426,0.32530358785225033
c32GUzMa,-0.3472187578989606,0.04380634931337519,-0.2625550092006522,-0.3589157881126607,0.31721739878332067
cT6uU0B0,-0.4196237092701025,-0.09241007780737406,-0.7558462948701972,-0.4239414688154634,0.49548618032799574
cWXCiFwh,-0.4044970307827667,-0.29319272794917495,-0.7281665924125352,-0.23876341415994115,-0.7084401266553985
ceNvS3yd,-0.4558355052608761,-0.22301106001296223,-1.015390015265077,0.06720638227521808,-0.03349655459574526
cmwdt4Av,1.2346710976977606,-0.1324672314968772,1.679338851382314,0.4362948365934684,-0.7477998806474898
cn4EHsup,-0.3999845332497838,-0.17303775999096785,-0.634185291264084,0.09341286880149306,0.17342088233345548
crVOGGTT,-0.28335113114654126,0.21044365341708574,0.11377714324803906,-0.5456067687753057,0.8691585936507645
csPEJ1E5,-0.18125088400437817,1.3028199287247866,-0.2968937673057997,-0.030511199660686848,-0.727238705113061
d0UrRtMk,-0.40446825352533106,-0.14797602504846163,0.30648003591229184,-0.7031923435949692,1.5594474126837017
d6LU4G4I,-0.26594981265606227,-0.09257979907840391,-0.006905462523884253,0.337195047106025,0.03549673853940462
d74T1DVv,-0.379134257790126,-0.19778194936750373,-0.9793087521799579,1.1900315524429959,-0.7349406162400562
dR6rM1tQ,-0.07247923234561723,-0.23432789025532927,-0.04229959562040278,0.14587556840031554,-0.9985315643230673
dUNxOoqg,-0.3583389734585933,-0.2116141009070097,-0.37649647718654067,0.40332009644419997,-0.6890775040092213
dUnlyhj7,0.4019379085822349,-0.15007515263559093,0.879300622516951,-0.4798731793485748,0.14824340091850854
dVDlnZQ6,-0.3763812076636332,0.3618775846160328,-0.8769879085333332,0.3488257430393484,-0.7351386690095139
dVT26GDu,-0.31644480715493567,-0.21958628229069949,0.19329921786476756,-0.4733391655741304,0.5004354683466399
de43ycXY,0.3238254773382034,0.1749161770730455,1.4249907167933569,-0.3217367766745628,-0.07663131618865676
dfIn7m9z,-0.3399792549985117,-0.21687154887541898,-0.768034561136817,-0.03152550557994501,-0.5313938544728899
dhmb9ZY9,1.997071070397445,1.4644209994004498,1.8170145393298274,1.5169421654198962,-0.7626504904691562
dn8kCuyf,-0.22082886117440176,-0.26789341884194334,0.007886190405757899,-0.4141314791853539,0.7131913960259412
dpcquvWW,-0.3655551882717105,-0.1998742848827556,-0.22005132114237416,-0.5174929466646445,0.14721348740078494
dqcbIMyr,-0.4024035431546217,-0.03762241084509716,-0.32411393192079596,-0.28047824858429693,0.055316024700030095
drWgsBf5,-0.3972867382470835,0.24706759473971693,-0.49810905244669607,0.8561723373716953,-0.7530303539630951
dytx0HSe,-0.45305417841913204,-0.16755776485308163,-0.5246499377297466,-0.6522436885875937,0.9270641195406472
e4KkkIha,1.0591720666978754,0.6375021085304422,1.4363079271324037,-0.029417046407929925,-0.511975703256657
e9YorH4m,0.8617312705401268,0.1633777353452737,1.007812552294232,-0.5297164774573393,0.31020092864847604
eB9gVQ0R,0.2864951962241176,0.8818467719439381,0.1929678831824685,-0.5131706334313081,0.6752309451606777
eMhLFqU6,-0.3605773604083021,0.004561916625745513,-0.3479319141736594,0.04462230884022647,0.07267698652419682
eMllg1qm,0.20710311824858166,0.8364993127781643,0.3180649631371185,0.02521766203706466,-0.5618413202920916
